25.04.2024 04:58:50.409: ================================================NEW LOG SESSION===================================================
25.04.2024 04:58:50.443: pflog in      pflog out              
14.05.2024 01:49:44.231:        0     0        0     0     0
14.05.2024 01:50:44.231:        0     0        0     0     0
14.05.2024 01:51:44.231:        0     0        0     0     0
14.05.2024 01:52:44.232:        0     0        0     0     0
14.05.2024 01:53:44.232:        0     0        0     0     0
14.05.2024 01:54:44.231:        0     0        0     0     0
14.05.2024 01:55:44.232:        0     0        0     0     0
14.05.2024 01:56:44.232:        0     0        0     0     0
14.05.2024 01:57:44.232:        0     0        0     0     0
14.05.2024 01:58:44.232:        0     0        0     0     0
14.05.2024 01:59:44.231:        0     0        0     0     0
14.05.2024 02:00:44.232:        0     0        0     0     0
14.05.2024 02:01:44.232:        0     0        0     0     0
14.05.2024 02:02:44.232:        0     0        0     0     0
14.05.2024 02:03:44.231:        0     0        0     0     0
14.05.2024 02:04:44.231:        0     0        0     0     0
14.05.2024 02:05:44.232:        0     0        0     0     0
14.05.2024 02:06:44.231: pflog in      pflog out              
14.05.2024 02:06:44.232:  packets  errs  packets  errs colls
14.05.2024 02:06:44.233:        0     0        0     0     0
14.05.2024 02:07:44.231:        0     0        0     0     0
14.05.2024 02:08:44.231:        0     0        0     0     0
14.05.2024 02:09:44.232:        0     0        0     0     0
14.05.2024 02:10:44.232:        0     0        0     0     0
14.05.2024 02:11:44.232:        0     0        0     0     0
14.05.2024 02:12:44.231:        0     0        0     0     0
14.05.2024 02:13:44.231:        0     0        0     0     0
14.05.2024 02:14:44.232:        0     0        0     0     0
14.05.2024 02:15:44.231:        0     0        0     0     0
14.05.2024 02:16:44.231:        0     0        0     0     0
14.05.2024 02:17:44.231:        0     0        0     0     0
14.05.2024 02:18:44.231:        0     0        0     0     0
14.05.2024 02:19:44.232:        0     0        0     0     0
14.05.2024 02:20:44.231:        0     0        0     0     0
14.05.2024 02:21:44.232:        0     0        0     0     0
14.05.2024 02:22:44.232:        0     0        0     0     0
14.05.2024 02:23:44.232:        0     0        0     0     0
14.05.2024 02:24:44.232:        0     0        0     0     0
14.05.2024 02:25:44.232:        0     0        0     0     0
14.05.2024 02:26:44.231:        0     0        0     0     0
14.05.2024 02:27:44.231: pflog in      pflog out              
14.05.2024 02:27:44.232:  packets  errs  packets  errs colls
14.05.2024 02:27:44.233:        0     0        0     0     0
14.05.2024 02:28:44.232:        0     0        0     0     0
14.05.2024 02:29:44.232:        0     0        0     0     0
14.05.2024 02:30:44.231:        0     0        0     0     0
14.05.2024 02:31:44.232:        0     0        0     0     0
14.05.2024 02:32:44.232:        0     0        0     0     0
14.05.2024 02:33:44.231:        0     0        0     0     0
14.05.2024 02:34:44.231:        0     0        0     0     0
14.05.2024 02:35:44.231:        0     0        0     0     0
14.05.2024 02:36:44.232:        0     0        0     0     0
14.05.2024 02:37:44.231:        0     0        0     0     0
14.05.2024 02:38:44.231:        0     0        0     0     0
14.05.2024 02:39:44.231:        0     0        0     0     0
14.05.2024 02:40:44.232:        0     0        0     0     0
14.05.2024 02:41:44.232:        0     0        0     0     0
14.05.2024 02:42:44.231:        0     0        0     0     0
14.05.2024 02:43:44.232:        0     0        0     0     0
14.05.2024 02:44:44.231:        0     0        0     0     0
14.05.2024 02:45:44.231:        0     0        0     0     0
14.05.2024 02:46:44.232:        0     0        0     0     0
14.05.2024 02:47:44.232:        0     0        0     0     0
14.05.2024 02:48:44.231: pflog in      pflog out              
14.05.2024 02:48:44.232:  packets  errs  packets  errs colls
14.05.2024 02:48:44.232:        0     0        0     0     0
14.05.2024 02:49:44.232:        0     0        0     0     0
14.05.2024 02:50:44.231:        0     0        0     0     0
14.05.2024 02:51:44.231:        0     0        0     0     0
14.05.2024 02:52:44.232:        0     0        0     0     0
14.05.2024 02:53:44.231:        0     0        0     0     0
14.05.2024 02:54:44.231:        0     0        0     0     0
14.05.2024 02:55:44.231:        0     0        0     0     0
14.05.2024 02:56:44.231:        0     0        0     0     0
14.05.2024 02:57:44.232:        0     0        0     0     0
14.05.2024 02:58:44.231:        0     0        0     0     0
14.05.2024 02:59:44.231:        0     0        0     0     0
14.05.2024 03:00:44.232:        0     0        0     0     0
14.05.2024 03:01:44.231:        0     0        0     0     0
14.05.2024 03:02:44.231:        0     0        0     0     0
14.05.2024 03:03:44.231:        0     0        0     0     0
14.05.2024 03:04:44.231:        0     0        0     0     0
14.05.2024 03:05:44.231:        0     0        0     0     0
14.05.2024 03:06:44.231:        0     0        0     0     0
14.05.2024 03:07:44.231:        0     0        0     0     0
14.05.2024 03:08:44.231:        0     0        0     0     0
14.05.2024 03:09:44.231: pflog in      pflog out              
14.05.2024 03:09:44.232:  packets  errs  packets  errs colls
14.05.2024 03:09:44.232:        0     0        0     0     0
14.05.2024 03:10:44.232:        0     0        0     0     0
14.05.2024 03:11:44.231:        0     0        0     0     0
14.05.2024 03:12:44.232:        0     0        0     0     0
14.05.2024 03:13:44.231:        0     0        0     0     0
14.05.2024 03:14:44.231:        0     0        0     0     0
14.05.2024 03:15:44.231:        0     0        0     0     0
14.05.2024 03:16:44.231:        0     0        0     0     0
14.05.2024 03:17:44.231:        0     0        0     0     0
14.05.2024 03:18:44.231:        0     0        0     0     0
14.05.2024 03:19:44.231:        0     0        0     0     0
14.05.2024 03:20:44.232:        0     0        0     0     0
14.05.2024 03:21:44.231:        0     0        0     0     0
14.05.2024 03:22:44.232:        0     0        0     0     0
14.05.2024 03:23:44.231:        0     0        0     0     0
14.05.2024 03:24:44.231:        0     0        0     0     0
14.05.2024 03:25:44.232:        0     0        0     0     0
14.05.2024 03:26:44.232:        0     0        0     0     0
14.05.2024 03:27:44.231:        0     0        0     0     0
14.05.2024 03:28:44.231:        0     0        0     0     0
14.05.2024 03:29:44.232:        0     0        0     0     0
14.05.2024 03:30:44.231: pflog in      pflog out              
14.05.2024 03:30:44.232:  packets  errs  packets  errs colls
14.05.2024 03:30:44.232:        0     0        0     0     0
14.05.2024 03:31:44.232:        0     0        0     0     0
14.05.2024 03:32:44.231:        0     0        0     0     0
14.05.2024 03:33:44.232:        0     0        0     0     0
14.05.2024 03:34:44.232:        0     0        0     0     0
14.05.2024 03:35:44.232:        0     0        0     0     0
14.05.2024 03:36:44.232:        0     0        0     0     0
14.05.2024 03:37:44.232:        0     0        0     0     0
14.05.2024 03:38:44.231:        0     0        0     0     0
14.05.2024 03:39:44.231:        0     0        0     0     0
14.05.2024 03:40:44.231:        0     0        0     0     0
14.05.2024 03:41:44.231:        0     0        0     0     0
14.05.2024 03:42:44.232:        0     0        0     0     0
14.05.2024 03:43:44.231:        0     0        0     0     0
14.05.2024 03:44:44.232:        0     0        0     0     0
14.05.2024 03:45:44.232:        0     0        0     0     0
14.05.2024 03:46:44.231:        0     0        0     0     0
14.05.2024 03:47:44.232:        0     0        0     0     0
14.05.2024 03:48:44.231:        0     0        0     0     0
14.05.2024 03:49:44.231:        0     0        0     0     0
14.05.2024 03:50:44.231:        0     0        0     0     0
14.05.2024 03:51:44.231: pflog in      pflog out              
14.05.2024 03:51:44.232:  packets  errs  packets  errs colls
14.05.2024 03:51:44.233:        0     0        0     0     0
14.05.2024 03:52:44.232:        0     0        0     0     0
14.05.2024 03:53:44.232:        0     0        0     0     0
14.05.2024 03:54:44.232:        0     0        0     0     0
14.05.2024 03:55:44.232:        0     0        0     0     0
14.05.2024 03:56:44.232:        0     0        0     0     0
14.05.2024 03:57:44.231:        0     0        0     0     0
14.05.2024 03:58:44.232:        0     0        0     0     0
14.05.2024 04:00:14.694: ================================================NEW LOG SESSION===================================================
14.05.2024 04:00:14.720: pflog in      pflog out              
14.05.2024 04:00:14.720:  packets  errs  packets  errs colls
14.05.2024 04:00:14.720:        0     0        0     0     0
14.05.2024 04:01:14.635:        0     0        0     0     0
14.05.2024 04:02:14.636:        0     0        0     0     0
14.05.2024 04:03:14.634:        0     0        0     0     0
14.05.2024 04:04:14.642:        0     0        0     0     0
14.05.2024 04:05:14.634:        0     0        0     0     0
14.05.2024 04:06:14.637:        0     0        0     0     0
14.05.2024 04:07:14.636:        0     0        0     0     0
14.05.2024 04:08:14.634:        0     0        0     0     0
14.05.2024 04:09:14.634:        0     0        0     0     0
14.05.2024 04:10:14.634:        0     0        0     0     0
14.05.2024 04:11:14.636:        0     0        0     0     0
14.05.2024 04:12:14.636:        0     0        0     0     0
14.05.2024 04:13:11.438: ================================================NEW LOG SESSION===================================================
14.05.2024 04:13:11.458: pflog in      pflog out              
14.05.2024 04:13:11.458:  packets  errs  packets  errs colls
14.05.2024 04:13:11.458:        0     0        0     0     0
14.05.2024 04:14:11.317:        0     0        0     0     0
14.05.2024 04:15:11.319:        0     0        0     0     0
14.05.2024 04:16:11.316:        0     0        0     0     0
14.05.2024 04:17:11.318:        0     0        0     0     0
14.05.2024 04:18:11.316:        0     0        0     0     0
14.05.2024 04:19:11.317:        0     0        0     0     0
14.05.2024 04:20:11.317:        0     0        0     0     0
14.05.2024 04:21:11.316:        0     0        0     0     0
14.05.2024 04:22:11.316:        0     0        0     0     0
14.05.2024 04:23:11.317:        0     0        0     0     0
14.05.2024 04:24:11.317:        0     0        0     0     0
14.05.2024 04:25:11.318:        0     0        0     0     0
14.05.2024 04:26:46.216: ================================================NEW LOG SESSION===================================================
14.05.2024 04:26:46.243: pflog in      pflog out              
14.05.2024 04:26:46.243:  packets  errs  packets  errs colls
14.05.2024 04:26:46.243:        0     0        0     0     0
14.05.2024 04:27:46.126:        0     0        0     0     0
14.05.2024 04:28:46.131:        0     0        0     0     0
14.05.2024 04:29:46.125:        0     0        0     0     0
14.05.2024 04:30:46.124:        0     0        0     0     0
14.05.2024 04:31:46.124:        0     0        0     0     0
14.05.2024 04:32:46.126:        0     0        0     0     0
14.05.2024 04:33:46.125:        0     0        0     0     0
14.05.2024 04:34:46.125:        0     0        0     0     0
14.05.2024 04:35:46.125:        0     0        0     0     0
14.05.2024 04:36:46.124:        0     0        0     0     0
14.05.2024 04:37:46.125:        0     0        0     0     0
14.05.2024 04:38:46.125:        0     0        0     0     0
14.05.2024 04:39:46.126:        0     0        0     0     0
14.05.2024 04:40:46.125:        0     0        0     0     0
14.05.2024 04:41:46.124:        0     0        0     0     0
14.05.2024 04:42:46.124:        0     0        0     0     0
14.05.2024 04:43:46.125:        0     0        0     0     0
14.05.2024 04:44:46.125:        0     0        0     0     0
14.05.2024 04:45:46.125:        0     0        0     0     0
14.05.2024 04:46:46.125:        0     0        0     0     0
14.05.2024 04:47:46.124: pflog in      pflog out              
14.05.2024 04:47:46.125:  packets  errs  packets  errs colls
14.05.2024 04:47:46.127:        0     0        0     0     0
